Adverse Event,Category,Trial Id,URL,Condition,Intervention,Total affected,Total at risk,Serious/Other,Arm#,Arm Title,Arm-affected,Arm-at risk
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01233869,https://clinicaltrials.gov/show/NCT01233869,Polycystic_Kidney_Autosomal_Dominant,Bosutinib|Bosutinib|Placebo|,4,82,other_events,arm0,Bosutinib 200 mg/Day,2,58
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01233869,https://clinicaltrials.gov/show/NCT01233869,Polycystic_Kidney_Autosomal_Dominant,Bosutinib|Bosutinib|Placebo|,4,82,other_events,arm2,Bosutinib 400/200 mg/Day,2,24
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01236001,https://clinicaltrials.gov/show/NCT01236001,Seizures,Lacosamide,1,192,other_events,arm0,VimpatŒ¬ Treatment,1,192
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01236391,https://clinicaltrials.gov/show/NCT01236391,Mantle_Cell_Lymphoma,PCI-32765,1,111,other_events,arm0,PCI-32765,1,111
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01258660,https://clinicaltrials.gov/show/NCT01258660,Contraception,EE_0.03_mg/DRSP_3_mg/Metafolin_+_folic_acid_placebo|EE_0.03_mg/DRSP_3_mg_(Yasmin)_+_folic_acid|,1,86,other_events,arm0,EE 0.03 mg/DRSP 3 mg/Metafolin + Folic Acid Placebo,1,86
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01296412,https://clinicaltrials.gov/show/NCT01296412,Diabetes_Mellitus_Type_2,sitagliptin|liraglutide|glimepiride|metformin|,1,324,serious_events,arm1,Liraglutide,1,324
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01297465,https://clinicaltrials.gov/show/NCT01297465,Assisted_Reproductive_Techniques|Reproductive_Technology_Assisted|,Gonal-fŒ¬|PergoverisŒ¬|PergoverisŒ¬|Recombinant_human_chorionic_gonadotropin_(r-hCG)|,1,103,other_events,arm1,PergoverisŒ¬,1,103
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01298531,https://clinicaltrials.gov/show/NCT01298531,Axial_Spondyloarthritis,etanercept|etanercept|placebo|,1,48,other_events,arm1,Placebo to Open Label ETN 50 mg Group,1,48
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01300351,https://clinicaltrials.gov/show/NCT01300351,Breast_Cancer,Fulvestrant|Placebo|,1,109,other_events,arm0,Fulvestrant 500 mg,1,109
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01301833,https://clinicaltrials.gov/show/NCT01301833,Type_2_Diabetes_Mellitus,Teneli|Teneli_+_Glin|Teneli_+_BG|Teneli_+_A-GI|,2,212,other_events,arm0,Teneli,2,212
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01302067,https://clinicaltrials.gov/show/NCT01302067,Overactive_Bladder,Fesoterodine_8mg|Fesoterodine_4mg|Placebo|,2,1569,other_events,arm0,Fesoterodine 4 Milligram (mg),1,790
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01302067,https://clinicaltrials.gov/show/NCT01302067,Overactive_Bladder,Fesoterodine_8mg|Fesoterodine_4mg|Placebo|,2,1569,serious_events,arm2,Fesoterodine 8 mg,1,779
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01313663,https://clinicaltrials.gov/show/NCT01313663,Lung_Cancer_Small_Cell,pazopanib|pemetrexed|,1,9,other_events,arm0,Pemetrexed 500 mg/m^2,1,9
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01324128,https://clinicaltrials.gov/show/NCT01324128,Chronic_Kidney_Disease_Requiring_Chronic_Dialysis,PA21_(2.5_g_tablet_containing_500_mg_iron)|Sevelamer_carbonate|PA21-1_(1.25_g_tablet_containing_250_mg_iron)|,1,707,serious_events,arm0,PA21 Stage 1,1,707
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01346592,https://clinicaltrials.gov/show/NCT01346592,Influenza_Disease,Trivalent_split_influenza_vaccine_(TIV)|MF59-adjuvanted_trivalent_influenza_vaccine_(aTIV)|Licensed_comparator_trivalent_split_influenza_vaccine_(comparator_TIV)|,1,1474,serious_events,arm2,Comparator TIV (6 to <72 Months),1,1474
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01376700,https://clinicaltrials.gov/show/NCT01376700,Hemophilia_A,Recombinant_antihemophilic_factor_plasma/albumin-free_method_(rAHF-PFM),1,19,other_events,arm0,ADVATE - Prophylactic Regimen,1,19
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm3,13vPnC+ INFANRIX Hexa+ Ibuprofen Thrice Daily -Infant Series,1,177
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm2,13vPnC+INFANRIX Hexa+Paracetamol Thrice Daily -Infant Series,1,172
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm6,13vPnC + INFANRIX Hexa + Ibuprofen Twice Daily -After Inf Ser,1,174
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm0,13vPnC+ INFANRIX Hexa +Paracetamol Twice Daily -Infant Series,3,173
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm9,13vPnC + INFANRIX Hexa - After Infant Series,1,210
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm1,13vPnC + INFANRIX Hexa + Ibuprofen Twice Daily -Infant Series,1,176
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01392378,https://clinicaltrials.gov/show/NCT01392378,Pneumococcal_Vaccines,13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Paracetamol|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|Ibuprofen|13-valent_pneumococcal_conjugate_vaccine|INFANRIX_hexa|,10,1252,other_events,arm12,13vPnC +INFANRIX Hexa +Paracetamol Thrice Daily -Toddler Dose,2,170
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01413204,https://clinicaltrials.gov/show/NCT01413204,Type_2_Diabetes_Mellitus,TA-7284_Low|TA-7284_High|Placebo|,2,93,other_events,arm2,Placebo,2,93
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01412944,https://clinicaltrials.gov/show/NCT01412944,Plaque-type_Psoriasis,secukinumab_150mg|secukinumab_10mg/kg_i.v._regimen|,1,14,serious_events,arm6,Entire Period: AIN457 150 mg - AIN457 10 mg/kg i.v.,1,14
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01426789,https://clinicaltrials.gov/show/NCT01426789,Rheumatoid_Arthritis,Placebo|Secukinumab|,1,27,other_events,arm3,Group 3,1,27
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01436643,https://clinicaltrials.gov/show/NCT01436643,Depression|Relapsing-remitting_Multiple_Sclerosis|,Venlafaxine|Fluoxetine|Citalopram|Fingolimod|,1,17,other_events,arm3,Fluoxetine and Fingolimod,1,17
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01454583,https://clinicaltrials.gov/show/NCT01454583,Arterial_Hypertension,Aliskiren|ACE-I/ARB|No_RAS-inhibition|,1,2696,serious_events,arm1,Group B,1,2696
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01460342,https://clinicaltrials.gov/show/NCT01460342,Benign_Prostatic_Hyperplasia,Tadalafil|Placebo|,1,304,other_events,arm0,Placebo,1,304
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01466062,https://clinicaltrials.gov/show/NCT01466062,Respiratory_Syncytial_Virus_Infection,Palivizumab,1,28,other_events,arm0,Palivizumab,1,28
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01478373,https://clinicaltrials.gov/show/NCT01478373,Gastrointestinal_Stromal_Tumors,Dovitinib_(TKI258),2,39,other_events,arm0,Dovitinib,2,39
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01485172,https://clinicaltrials.gov/show/NCT01485172,Parkinson_Disease,ropinirole_monotherapy|placebo_monotherapy|,1,13,other_events,arm1,Treatment Group B: 2 mg/Day,1,13
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01500720,https://clinicaltrials.gov/show/NCT01500720,Small_Cell_Lung_Cancer,Cabazitaxel|Topotecan|,1,88,serious_events,arm1,Topotecan,1,88
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01520922,https://clinicaltrials.gov/show/NCT01520922,Leukaemia_Lymphocytic_Chronic,Ofatumumab|Bendamustine|,8,97,other_events,arm1,Ofatumumab + Bendamustine 70 mg/m^2,5,53
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01520922,https://clinicaltrials.gov/show/NCT01520922,Leukaemia_Lymphocytic_Chronic,Ofatumumab|Bendamustine|,8,97,other_events,arm0,Ofatumumab + Bendamustine 90 mg/m^2,3,44
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01520909,https://clinicaltrials.gov/show/NCT01520909,Idiopathic_Thrombocytopenic_Purpura,Eltrombopag|Placebo|,3,150,other_events,arm0,Part 1: Eltrombopag,1,63
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01520909,https://clinicaltrials.gov/show/NCT01520909,Idiopathic_Thrombocytopenic_Purpura,Eltrombopag|Placebo|,3,150,other_events,arm2,Part 2: Eltrombopag,2,87
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01526785,https://clinicaltrials.gov/show/NCT01526785,Pompe_Disease,Alglucosidase_alfa,1,113,other_events,arm0,Alglucosidase Alfa,1,113
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01527513,https://clinicaltrials.gov/show/NCT01527513,Partial_Epilepsy,Eslicarbazepine_acetate_(BIA_2-093)|Placebo|,5,195,other_events,arm2,Part II - ESL,1,112
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01527513,https://clinicaltrials.gov/show/NCT01527513,Partial_Epilepsy,Eslicarbazepine_acetate_(BIA_2-093)|Placebo|,5,195,other_events,arm1,Part I - ESL,4,83
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01544309,https://clinicaltrials.gov/show/NCT01544309,Hypercholesterolemia_With_Concomitant_Type_2_Diabetes,Atorvastatin|Rosuvastatin|,1,506,other_events,arm0,Atorvastatin Administration Group,1,506
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01555463,https://clinicaltrials.gov/show/NCT01555463,Papulopustular_Rosacea,Azelaic_acid_foam_15_PERCENT_(BAY39-6251)|Vehicle_foam|,1,477,other_events,arm1,Vehicle Foam,1,477
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01559116,https://clinicaltrials.gov/show/NCT01559116,Pulmonary_Disease_Chronic_Obstructive,tiotropium_+_olodaterol|tiotropium|olodaterol|tiotropium|tiotropium_+_olodaterol|Placebo|Respimat|,1,138,serious_events,arm3,Tiotropium (5 Œµg),1,138
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01584843,https://clinicaltrials.gov/show/NCT01584843,Strabismus,GSK1358820,1,11,other_events,arm4,GSK1358820 5.0 U,1,11
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01606254,https://clinicaltrials.gov/show/NCT01606254,Schizophrenia,Paliperidone_palmitate,1,14,other_events,arm2,Paliperidone Palmitate 150 mg,1,14
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01616459,https://clinicaltrials.gov/show/NCT01616459,Infections_Streptococcal,Pneumococcal_conjugate_vaccine_GSK2830929A|Pneumococcal_conjugate_vaccine_GSK2830930A|Synflorixä‹¢|Prevnar_13ä‹¢|Infanrix_hexaä‹¢|,1,240,serious_events,arm1,12Pn Group,1,240
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01621191,https://clinicaltrials.gov/show/NCT01621191,Fibromyalgia,Duloxetine,1,149,other_events,arm0,60 mg Duloxetine,1,149
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01648582,https://clinicaltrials.gov/show/NCT01648582,Type_2_Diabetes_Mellitus,Dulaglutide|Insulin_glargine|Metformin|Sulfonylureas|,1,263,other_events,arm1,0.75 mg Dulaglutide,1,263
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01682876,https://clinicaltrials.gov/show/NCT01682876,Meningococcal_Disease,MenACWY-CRM,2,892,serious_events,arm4,Total,1,713
DERMATITIS_ALLERGIC,Skin_and_subcutaneous_tissue_disorders,NCT01682876,https://clinicaltrials.gov/show/NCT01682876,Meningococcal_Disease,MenACWY-CRM,2,892,serious_events,arm0,2 Through 5 Years (2 Vac),1,179
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01685216,https://clinicaltrials.gov/show/NCT01685216,Gaucher_Disease_Type_3,velaglucerase_alfa,1,6,other_events,arm0,Velaglucerase Alfa,1,6
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01696643,https://clinicaltrials.gov/show/NCT01696643,Opioid-Induced_Constipation,CB-5945|Placebo|,2,1403,other_events,arm0,CB-5945,1,703
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01696643,https://clinicaltrials.gov/show/NCT01696643,Opioid-Induced_Constipation,CB-5945|Placebo|,2,1403,other_events,arm1,Placebo,1,700
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01741792,https://clinicaltrials.gov/show/NCT01741792,Diffuse_Large_B-cell_Lymphoma,Blinatumomab,2,27,other_events,arm4,Blinatumomab Overall,1,25
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01741792,https://clinicaltrials.gov/show/NCT01741792,Diffuse_Large_B-cell_Lymphoma,Blinatumomab,2,27,other_events,arm1,Cohort 2: Blinatumomab 112 Œµg/d,1,2
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01807923,https://clinicaltrials.gov/show/NCT01807923,Cystic_Fibrosis_Homozygous_for_the_F508del_CFTR_Mutation,Lumacaftor_Plus_Ivacaftor_Combination|Ivacaftor|Placebo|,2,184,other_events,arm0,Placebo,2,184
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01808612,https://clinicaltrials.gov/show/NCT01808612,Major_Depressive_Disorder,Fluoxetine|Placebo|,1,83,other_events,arm2,40 mg Fluoxetine (Treatment Period),1,83
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01857622,https://clinicaltrials.gov/show/NCT01857622,Non-valvular_Atrial_Fibrillation,DU-176b_15mg|DU-176b_30mg|DU-176b_60mg|,1,22,other_events,arm1,Normal/MiRI Low-dose Group,1,22
Dermatitis_Allergic,Skin_and_subcutaneous_tissue_disorders,NCT01964547,https://clinicaltrials.gov/show/NCT01964547,Multiple_Sclerosis|Spasticity|,Sativex|Placebo|,1,62,other_events,arm0,Sativex,1,62
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT01998919,https://clinicaltrials.gov/show/NCT01998919,Non-Small_Cell_Lung_Cancer,erlotinib_[Tarceva]|placebo|gemcitabine|cisplatin|carboplatin|,1,79,other_events,arm0,Placebo Plus Chemotherapy,1,79
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT02314637,https://clinicaltrials.gov/show/NCT02314637,Type_2_Diabetes_Mellitus,Teneligliptin|Teneligliptin_+_Sulfonylurea|,1,151,other_events,arm0,Teneligliptin,1,151
Dermatitis_allergic,Skin_and_subcutaneous_tissue_disorders,NCT02446990,https://clinicaltrials.gov/show/NCT02446990,Coronary_Artery_Disease.,Ivabradine|Placebo|,1,9539,serious_events,arm0,Ivabradine,1,9539
